Economy_Code,Economy_Label,Economy_IsTarget,Economy_ValidFrom,Economy_ValidTo,Economy_Level,Economy_Hidden,Economy_Expand,Economy_Note,Economy_Order,Year,Flow_Code,Flow_Label,Flow_Hidden,Flow_Note,Flow_Order,Category_Code,Category_Label,Category_Level,Category_Hidden,Category_Expand,Category_Note,Category_Order,M5011_Value,M5011_Footnote_Code,M5011_Footnote_Text,M5011_MissingValue_Code,M5011_MissingValue_Label,M0100_Value,M0100_Footnote_Code,M0100_Footnote_Text,M0100_MissingValue_Code,M0100_MissingValue_Label,M5022_Value,M5022_Footnote_Code,M5022_Footnote_Text,M5022_MissingValue_Code,M5022_MissingValue_Label,M4024_Value,M4024_Footnote_Code,M4024_Footnote_Text,M4024_MissingValue_Code,M4024_MissingValue_Label,M5025_Value,M5025_Footnote_Code,M5025_Footnote_Text,M5025_MissingValue_Code,M5025_MissingValue_Label
024,"Angola",True,1940,2102,5,True,True,,38,2018,01,"Imports",False,,2,SI,"Telecommunications, computer, and information services",4,False,True,"(1) Telecommunications services encompass the broadcast or transmission of sound, images, data, or other information by telephone, telex, telegram, radio and television cable transmission, radio and television satellite, electronic mail, facsimile, and so forth, including business network services, teleconferencing, and support services. They do not include the value of the information transported. Also included are mobile telecommunications services, Internet backbone services, and online access services, including provision of access to the Internet. Excluded are installation services for telephone network equipment (included in construction) and database services (included in information services).
(2) Computer services consist of hardware- and software-related services and data-processing services. They exclude noncustomized packaged software (systems and applications), and video and audio recordings on physical media; computer-training courses not designed for a specific user; and leasing of computers without an operator.
(3) Information services include news agency services, such as the provision of news, photographs, and feature articles to the media.  Other information provision services include database services, direct non-bulk subscriptions to newspapers and periodicals, other online content provision services, and library and archive services.",97,0.026624694035679887,0,,,,104443311.267903,0,,,,1.0351675091423942,0,,,,-2.347387557198772,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2018,02,"Exports",False,,1,SI,"Telecommunications, computer, and information services",4,False,True,"(1) Telecommunications services encompass the broadcast or transmission of sound, images, data, or other information by telephone, telex, telegram, radio and television cable transmission, radio and television satellite, electronic mail, facsimile, and so forth, including business network services, teleconferencing, and support services. They do not include the value of the information transported. Also included are mobile telecommunications services, Internet backbone services, and online access services, including provision of access to the Internet. Excluded are installation services for telephone network equipment (included in construction) and database services (included in information services).
(2) Computer services consist of hardware- and software-related services and data-processing services. They exclude noncustomized packaged software (systems and applications), and video and audio recordings on physical media; computer-training courses not designed for a specific user; and leasing of computers without an operator.
(3) Information services include news agency services, such as the provision of news, photographs, and feature articles to the media.  Other information provision services include database services, direct non-bulk subscriptions to newspapers and periodicals, other online content provision services, and library and archive services.",97,0.004791296807697538,0,,,,30919540,0,,,,4.899118776033474,0,,,,26.35511956306304,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2015,01,"Imports",False,,2,SJ35,"Other business services n.i.e.",6,False,True,,135,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2015,02,"Exports",False,,1,SJ35,"Other business services n.i.e.",6,False,True,,135,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2014,01,"Imports",False,,2,SJ35,"Other business services n.i.e.",6,False,True,,135,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2014,02,"Exports",False,,1,SJ35,"Other business services n.i.e.",6,False,True,,135,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2013,01,"Imports",False,,2,SJ35,"Other business services n.i.e.",6,False,True,,135,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2013,02,"Exports",False,,1,SJ35,"Other business services n.i.e.",6,False,True,,135,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2024,01,"Imports",False,,2,SJ35,"Other business services n.i.e.",6,False,True,,135,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2024,02,"Exports",False,,1,SJ35,"Other business services n.i.e.",6,False,True,,135,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2023,01,"Imports",False,,2,SJ35,"Other business services n.i.e.",6,False,True,,135,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2023,02,"Exports",False,,1,SJ35,"Other business services n.i.e.",6,False,True,,135,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2022,01,"Imports",False,,2,SJ35,"Other business services n.i.e.",6,False,True,,135,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2022,02,"Exports",False,,1,SJ35,"Other business services n.i.e.",6,False,True,,135,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2021,01,"Imports",False,,2,SJ35,"Other business services n.i.e.",6,False,True,,135,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2021,02,"Exports",False,,1,SJ35,"Other business services n.i.e.",6,False,True,,135,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2012,01,"Imports",False,,2,SJ35,"Other business services n.i.e.",6,False,True,,135,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2012,02,"Exports",False,,1,SJ35,"Other business services n.i.e.",6,False,True,,135,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2011,01,"Imports",False,,2,SJ35,"Other business services n.i.e.",6,False,True,,135,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2011,02,"Exports",False,,1,SJ35,"Other business services n.i.e.",6,False,True,,135,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2010,01,"Imports",False,,2,SJ35,"Other business services n.i.e.",6,False,True,,135,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2010,02,"Exports",False,,1,SJ35,"Other business services n.i.e.",6,False,True,,135,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2009,01,"Imports",False,,2,SJ35,"Other business services n.i.e.",6,False,True,,135,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2009,01,"Imports",False,,2,SJ22,"Advertising, market research, and public opinion polling services",6,False,True,,121,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2009,02,"Exports",False,,1,SJ22,"Advertising, market research, and public opinion polling services",6,False,True,,121,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2010,01,"Imports",False,,2,SJ22,"Advertising, market research, and public opinion polling services",6,False,True,,121,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2010,02,"Exports",False,,1,SJ22,"Advertising, market research, and public opinion polling services",6,False,True,,121,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2011,01,"Imports",False,,2,SJ22,"Advertising, market research, and public opinion polling services",6,False,True,,121,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2011,02,"Exports",False,,1,SJ22,"Advertising, market research, and public opinion polling services",6,False,True,,121,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2012,01,"Imports",False,,2,SJ22,"Advertising, market research, and public opinion polling services",6,False,True,,121,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2012,02,"Exports",False,,1,SJ22,"Advertising, market research, and public opinion polling services",6,False,True,,121,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2013,01,"Imports",False,,2,SJ22,"Advertising, market research, and public opinion polling services",6,False,True,,121,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2013,02,"Exports",False,,1,SJ22,"Advertising, market research, and public opinion polling services",6,False,True,,121,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2014,01,"Imports",False,,2,SJ22,"Advertising, market research, and public opinion polling services",6,False,True,,121,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2014,02,"Exports",False,,1,SJ22,"Advertising, market research, and public opinion polling services",6,False,True,,121,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2015,01,"Imports",False,,2,SJ22,"Advertising, market research, and public opinion polling services",6,False,True,,121,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2015,02,"Exports",False,,1,SJ22,"Advertising, market research, and public opinion polling services",6,False,True,,121,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2016,01,"Imports",False,,2,SJ22,"Advertising, market research, and public opinion polling services",6,False,True,,121,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2016,02,"Exports",False,,1,SJ22,"Advertising, market research, and public opinion polling services",6,False,True,,121,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2017,01,"Imports",False,,2,SJ22,"Advertising, market research, and public opinion polling services",6,False,True,,121,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2017,02,"Exports",False,,1,SJ22,"Advertising, market research, and public opinion polling services",6,False,True,,121,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2018,01,"Imports",False,,2,SJ22,"Advertising, market research, and public opinion polling services",6,False,True,,121,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2024,02,"Exports",False,,1,SD5,"Travel, Other services (ALT)",4,False,True,,63,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2023,01,"Imports",False,,2,SD5,"Travel, Other services (ALT)",4,False,True,,63,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2023,02,"Exports",False,,1,SD5,"Travel, Other services (ALT)",4,False,True,,63,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2022,01,"Imports",False,,2,SD5,"Travel, Other services (ALT)",4,False,True,,63,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2022,02,"Exports",False,,1,SD5,"Travel, Other services (ALT)",4,False,True,,63,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2021,01,"Imports",False,,2,SD5,"Travel, Other services (ALT)",4,False,True,,63,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2021,02,"Exports",False,,1,SD5,"Travel, Other services (ALT)",4,False,True,,63,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2020,01,"Imports",False,,2,SD5,"Travel, Other services (ALT)",4,False,True,,63,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2020,02,"Exports",False,,1,SD5,"Travel, Other services (ALT)",4,False,True,,63,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2019,01,"Imports",False,,2,SD5,"Travel, Other services (ALT)",4,False,True,,63,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2019,02,"Exports",False,,1,SD5,"Travel, Other services (ALT)",4,False,True,,63,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2018,01,"Imports",False,,2,SD5,"Travel, Other services (ALT)",4,False,True,,63,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2018,02,"Exports",False,,1,SD5,"Travel, Other services (ALT)",4,False,True,,63,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2017,01,"Imports",False,,2,SD5,"Travel, Other services (ALT)",4,False,True,,63,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2017,02,"Exports",False,,1,SD5,"Travel, Other services (ALT)",4,False,True,,63,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2016,01,"Imports",False,,2,SD5,"Travel, Other services (ALT)",4,False,True,,63,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2016,02,"Exports",False,,1,SD5,"Travel, Other services (ALT)",4,False,True,,63,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2015,01,"Imports",False,,2,SD5,"Travel, Other services (ALT)",4,False,True,,63,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2015,02,"Exports",False,,1,SD5,"Travel, Other services (ALT)",4,False,True,,63,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2014,01,"Imports",False,,2,SD5,"Travel, Other services (ALT)",4,False,True,,63,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2014,02,"Exports",False,,1,SD5,"Travel, Other services (ALT)",4,False,True,,63,,,,..,"No value reported or collected",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2014,02,"Exports",False,,1,SJ311,"Architectural services",7,False,True,,125,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2013,01,"Imports",False,,2,SJ311,"Architectural services",7,False,True,,125,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2013,02,"Exports",False,,1,SJ311,"Architectural services",7,False,True,,125,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2012,01,"Imports",False,,2,SJ311,"Architectural services",7,False,True,,125,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2012,02,"Exports",False,,1,SJ311,"Architectural services",7,False,True,,125,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2011,01,"Imports",False,,2,SJ311,"Architectural services",7,False,True,,125,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2011,02,"Exports",False,,1,SJ311,"Architectural services",7,False,True,,125,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2010,01,"Imports",False,,2,SJ311,"Architectural services",7,False,True,,125,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2010,02,"Exports",False,,1,SJ311,"Architectural services",7,False,True,,125,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2009,01,"Imports",False,,2,SJ311,"Architectural services",7,False,True,,125,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2009,02,"Exports",False,,1,SJ311,"Architectural services",7,False,True,,125,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2008,01,"Imports",False,,2,SJ311,"Architectural services",7,False,True,,125,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2008,02,"Exports",False,,1,SJ311,"Architectural services",7,False,True,,125,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2007,01,"Imports",False,,2,SJ311,"Architectural services",7,False,True,,125,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2007,02,"Exports",False,,1,SJ311,"Architectural services",7,False,True,,125,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2006,01,"Imports",False,,2,SJ311,"Architectural services",7,False,True,,125,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2006,02,"Exports",False,,1,SJ311,"Architectural services",7,False,True,,125,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2005,01,"Imports",False,,2,SJ311,"Architectural services",7,False,True,,125,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2005,02,"Exports",False,,1,SJ311,"Architectural services",7,False,True,,125,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2005,01,"Imports",False,,2,SJ32,"Waste treatment and de-pollution, agricultural and mining services",6,False,True,,128,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2005,02,"Exports",False,,1,SJ32,"Waste treatment and de-pollution, agricultural and mining services",6,False,True,,128,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2006,01,"Imports",False,,2,SDA1,"Travel, Business, Acquisition of goods and services by border, seasonal, short-term workers",5,False,True,,53,,,,..,"No value reported or collected",0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2006,02,"Exports",False,,1,SDA1,"Travel, Business, Acquisition of goods and services by border, seasonal, short-term workers",5,False,True,,53,,,,..,"No value reported or collected",0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2005,01,"Imports",False,,2,SDA1,"Travel, Business, Acquisition of goods and services by border, seasonal, short-term workers",5,False,True,,53,,,,..,"No value reported or collected",0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2005,02,"Exports",False,,1,SDA1,"Travel, Business, Acquisition of goods and services by border, seasonal, short-term workers",5,False,True,,53,,,,..,"No value reported or collected",0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2005,01,"Imports",False,,2,SDA2,"Travel, Business, Other (other than acquisition of goods and services by border and short-term workers)",5,False,True,,54,,,,..,"No value reported or collected",24091038.71,0,,,,0.3547503811154156,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2005,02,"Exports",False,,1,SDA2,"Travel, Business, Other (other than acquisition of goods and services by border and short-term workers)",5,False,True,,54,,,,..,"No value reported or collected",88235669.48,0,,,,49.899925315300095,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2006,01,"Imports",False,,2,SDA2,"Travel, Business, Other (other than acquisition of goods and services by border and short-term workers)",5,False,True,,54,,,,..,"No value reported or collected",29332570.85,0,,,,0.39051856000202584,0,,,,21.757186159948688,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2006,02,"Exports",False,,1,SDA2,"Travel, Business, Other (other than acquisition of goods and services by border and short-term workers)",5,False,True,,54,,,,..,"No value reported or collected",74902675.44,0,,,,5.046556958447336,0,,,,-15.110662296297463,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2007,01,"Imports",False,,2,SDA2,"Travel, Business, Other (other than acquisition of goods and services by border and short-term workers)",5,False,True,,54,,,,..,"No value reported or collected",102413049.32,0,,,,0.8100218262923644,0,,,,249.1444709831835,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2007,02,"Exports",False,,1,SDA2,"Travel, Business, Other (other than acquisition of goods and services by border and short-term workers)",5,False,True,,54,,,,..,"No value reported or collected",160835405.4,0,,,,51.763530118823596,0,,,,114.72584851636643,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2008,01,"Imports",False,,2,SDA2,"Travel, Business, Other (other than acquisition of goods and services by border and short-term workers)",5,False,True,,54,,,,..,"No value reported or collected",119662990.75,0,,,,0.5404992414321933,0,,,,16.84349948032579,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2008,02,"Exports",False,,1,SDA2,"Travel, Business, Other (other than acquisition of goods and services by border and short-term workers)",5,False,True,,54,,,,..,"No value reported or collected",207161126.04,0,,,,62.88088011830546,0,,,,28.8031857940652,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2009,01,"Imports",False,,2,SDA2,"Travel, Business, Other (other than acquisition of goods and services by border and short-term workers)",5,False,True,,54,,,,..,"No value reported or collected",76280449,0,,,,0.39792789225218056,0,,,,-36.25393405103408,0,,,,,,,..,"No value reported or collected"
